일자,시가,고가,저가,종가,종가 단순 5,10,20,60,120,거래량,단순 5,20,60,120,
2020/08/03,57800,57900,56700,56800,58260,56520,55070,52840,52197.5,21158940,29459163,19794013,21007693,23922056,
2020/07/31,59500,59600,57700,57900,58020,56260,54980,52700,52223.33,21943345,29438259,19728897,20927673,23837992,
2020/07/30,59700,60100,59000,59000,57280,55910,54765,52548.33,52238.33,19285354,27248497,19226123,20817279,23764357,
2020/07/29,60300,60400,58600,59000,56300,55390,54460,52378.33,52250,36476611,26634413,18968984,20727263,23740333,
2020/07/28,57000,58800,56400,58600,55440,54960,54140,52215,52267.5,48431566,21916102,17980461,20420490,23559088,
2020/07/27,54300,55700,54300,55600,54780,54480,53850,52046.67,52275,21054421,15889241,16616741,20048026,23316143,
2020/07/24,54000,54400,53700,54200,54500,54260,53690,51953.33,52302.5,10994535,13779863,16452867,19957195,23322357,
2020/07/23,54700,54700,53800,54100,54540,54110,53645,51885,52327.5,16214932,13600191,16981908,20042209,23430697,
2020/07/22,55300,55500,54700,54700,54480,53980,53535,51814.17,52346.67,12885057,13713030,17098242,20006118,23460151,
2020/07/21,55200,55400,54800,55300,54480,53810,53445,51725,52367.5,18297260,15946308,17679967,20051673,23526292,
2020/07/20,54800,54800,54000,54200,54180,53620,53250,51634.17,52399.17,10507530,15140753,17669412,20059293,23510865,
2020/07/17,54200,54700,54100,54400,54020,53700,53140,51561.67,52437.5,10096174,15487285,17834103,20194399,23620507,
2020/07/16,54800,54800,53800,53800,53680,53620,53065,51475.83,52490.83,16779127,16210999,18237193,20482921,23660677,
2020/07/15,54400,55000,54300,54700,53480,53530,52990,51414.17,52561.67,24051450,16266144,18197383,20567708,23648681,
2020/07/14,53700,53800,53200,53800,53140,53320,52865,51359.17,52617.5,14269484,15388784,18328441,20700879,23541108,
2020/07/13,53300,53800,53100,53400,53060,53220,52780,51279.17,52689.17,12240188,18686894,18705385,20852217,23526602,
2020/07/10,53100,53200,52300,52700,53380,53120,52605,51205.83,52755,13714746,20210181,19532022,20884984,23558148,
2020/07/09,53200,53600,52800,52800,53560,53180,52585,51132.5,52821.67,17054850,19844805,20195085,20896935,23563707,
2020/07/08,53600,53900,52900,53000,53580,53090,52660,51073.33,52873.33,19664652,19262352,21033099,20910006,23540757,
2020/07/07,55800,55900,53400,53400,53500,53080,52780,51008.33,52931.67,30760032,18670650,20886991,20959396,23517771,
2020/07/06,54000,55000,53800,55000,53380,52880,52885,50928.33,52986.67,19856623,16750078,20548931,20863567,23356097,
2020/07/03,53000,53600,52700,53600,52860,52580,52880,50838.33,53024.17,11887868,16334138,20837848,21058024,23323960,
2020/07/02,52100,52900,52100,52900,52800,52510,52975,50756.67,53065.83,14142583,18271637,21380636,21249822,23425749,
2020/07/01,53400,53600,52400,52600,52600,52450,53060,50658.33,53098.33,16706143,19151445,22684524,21393857,23503737,
2020/06/30,53900,53900,52800,52800,52660,52410,53155,50561.67,53125,21157172,20714127,24312107,21475772,23447934,
2020/06/29,52500,53200,52000,52400,52380,52340,53085,50445,53147.5,17776925,20099923,23966645,21577478,23357282,
2020/06/26,52800,53900,52200,53300,52300,52090,53025,50367.5,53173.33,21575360,19304808,23925258,21792101,23337660,
2020/06/25,52100,53000,51900,51900,52220,51990,52895,50276.67,53189.17,18541624,18621333,24226338,21879135,23266142,
2020/06/24,51900,53900,51600,52900,52300,52230,52820,50216.67,53221.67,24519552,18109593,24864723,22235044,23181269,
2020/06/23,52500,52800,51100,51400,52160,52480,52670,50131.67,53251.67,18086152,18540202,24616169,22529470,23079548,
2020/06/22,52000,52600,51800,52000,52300,52890,52562.5,50085.83,53285,13801350,19284646,24468236,23106966,23009205,
2020/06/19,52600,52900,51600,52900,51880,53180,52405,50001.67,53310,18157985,22278960,24495064,23706975,22993098,
2020/06/18,52200,52300,51600,52300,51760,53440,52197.5,49828.33,53331.67,15982926,24042567,24572479,24099370,22923775,
2020/06/17,52100,52900,51300,52200,52160,53670,52080,49713.33,53362.5,26672595,27609007,24520796,24661821,22891380,
2020/06/16,51200,52100,50600,52100,52800,53900,51970,49559.17,53394.17,21808375,25622986,23932012,25166036,22787279,
2020/06/15,51400,52000,49900,49900,53480,53830,51880,49450.83,53429.17,28772921,26061077,24100008,25471774,22735194,
2020/06/12,52100,52800,51500,52300,54480,53960,51825,49407.5,53485.83,26976019,25433486,23685461,25845861,22656740,
2020/06/11,54500,55100,53200,54300,55120,53800,51602.5,49350.83,53505.83,33815123,24587008,23259815,25951924,22527877,
2020/06/10,55100,55900,54900,55400,55180,53410,51287.5,49278.33,53509.17,16742493,25868050,22534358,26379388,22397086,
2020/06/09,55800,56500,54400,55500,55000,52860,50945,49201.67,53491.67,23998831,32371115,22708397,26902846,22500721,
2020/06/08,56400,56500,54700,54900,54180,52235,50565,49145,53461.67,25634965,30420935,22680135,27264654,22395561,
2020/06/05,54400,55900,54000,55500,53440,51630,50240,49140,53433.33,22743629,28683779,22216274,27372513,22239292,
2020/06/04,55800,57000,54600,54600,52480,50955,49905,49118.33,53397.5,40220334,29654445,21845078,27497811,22120351,
2020/06/03,51800,55000,51700,54500,51640,50490,49615,49150,53362.5,49257814,27872242,20528281,27139416,21880303,
2020/06/02,51000,51500,50800,51400,50720,50040,49350,49205,53320.83,14247933,21930375,18968902,26680103,21556902,
2020/06/01,50800,51200,50600,51200,50290,49930,49205,49305,53304.58,16949183,22106286,19560693,26855399,21548557,
2020/05/29,50000,50700,49700,50700,49820,49690,49145,49375,53293.75,27596961,21584032,19493460,27078418,21507812,
2020/05/28,51100,51200,49900,50400,49430,49405,49115,49446.67,53291.25,31309318,20005897,18918382,27125192,21435148,
2020/05/27,48950,50000,48800,49900,49340,49165,49087.5,49510,53290.42,19548479,16733886,18055390,27104274,21267398,
2020/05/26,48700,49450,48600,49250,49360,49030,49060,49610,53302.08,15127490,15803570,17858883,27165291,21161443,
2020/05/25,48750,48900,48450,48850,49570,48895,49090,49730.83,53326.67,14337913,17811731,18040231,27337885,21098266,
2020/05/22,49600,49800,48600,48750,49560,48850,49140,49881.67,53351.25,19706284,19040545,18254028,27497010,21206885,
2020/05/21,50300,50400,49850,49950,49380,48855,49165,50015.83,53376.67,14949266,18791912,18639091,27595697,21118088,
2020/05/20,50000,50200,49800,50000,48990,48740,49172.5,50170,53390.42,14896899,19663253,18984946,27576166,21064164,
2020/05/19,50100,50500,49700,50300,48700,48660,49242.5,50336.67,53398.75,25168295,20728529,19842185,27571083,21059178,
2020/05/18,47950,49100,47600,48800,48220,48480,49177.5,50501.67,53412.92,20481981,20381588,19751258,27367470,20954110,
2020/05/15,48400,48450,47700,47850,48140,48600,49187.5,50685,53452.08,18463118,19556740,19437470,27304008,20857653,
2020/05/14,47750,48100,47650,48000,48330,48825,49210,50912.5,53499.17,19305974,18928057,19235904,27141966,20768348,
2020/05/13,47250,48550,47200,48550,48490,49010,49272.5,51142.5,53546.67,20223277,17843744,19162561,27041468,20688326,
2020/05/12,48400,48500,47550,47900,48620,49090,49300,51345,53582.08,23433590,17413134,19282800,27011909,20619883,
2020/05/11,48900,49250,48300,48400,48740,49285,49335,51555,53620.42,16357743,17943166,19361636,26836420,20476479,
2020/05/08,49100,49350,48800,48800,49060,49430,49395,51746.67,53655.42,15319700,17792524,20119950,26748311,20394966,
2020/05/07,49200,49300,48700,48800,49320,49475,49390,51928.33,53678.75,13884411,17947663,20523752,26711435,20335518,
2020/05/06,49000,49200,48500,49200,49530,49605,49300,52121.67,53706.25,18070225,17980675,20968765,26753403,20316509,
2020/05/04,48900,49100,48500,48500,49560,49825,49180,52320,53737.08,26083749,17490300,21146308,26697685,20243066,
2020/04/29,49900,50500,49600,50000,49830,49875,49045,52503.33,53777.08,15604533,16024438,21205097,26584259,20145378,
2020/04/28,49850,50100,49300,50100,49800,49775,48932.5,52651.67,53799.58,16095399,16626305,21957583,26687520,20103515,
2020/04/27,49350,50000,49100,49850,49630,49595,48820,52770,53817.92,14049471,18888733,22492683,26819184,20077824,
2020/04/24,49650,49750,49000,49350,49680,49535,48742.5,52879.17,53829.17,15618347,20452110,23785018,26914184,20031310,
2020/04/23,50200,50300,49500,49850,50090,49510,48665,53010,53837.92,18754442,23736776,25113358,27000910,19987030,
2020/04/22,48700,50000,48350,49850,49920,49385,48605,53164.17,53842.5,18613864,24655839,26812432,26962438,19905405,
2020/04/21,49400,49700,48700,49250,49750,49360,48460,53313.33,53852.92,27407543,23774310,28371834,27046616,19813470,
2020/04/20,51400,51400,50000,50100,49560,49305,48122.5,53505.83,53870,21866354,21179161,29086538,26838433,19638670,
2020/04/17,50800,52000,50300,51400,49390,48995,47887.5,53709.17,53876.67,32041675,20373712,30479721,26729653,19522116,
2020/04/16,49350,49350,48550,49000,48930,48535,47465,53875.83,53870.83,23349760,18490989,31723912,26381336,19431650,
2020/04/14,48800,49200,48300,49000,48850,48215,47295,54099.17,53889.17,14206216,18823100,32564056,26200988,19309268,
2020/04/13,48650,48900,48300,48300,48970,48090,47210,54304.17,53907.5,14431800,22286663,34414652,26231312,19281706,
2020/04/10,48950,49250,48650,49250,49050,48045,47240,54510.83,53924.17,17839111,24079449,35360053,26230478,19198162,
2020/04/09,49750,49800,48700,49100,48600,47950,47275,54673.33,53929.58,22628058,25068563,37441245,26171509,19120195,
2020/04/08,49600,49750,48600,48600,48140,47820,47360,54855,53941.25,25010314,24867166,38717342,26076146,18987473,
2020/04/07,49650,50200,49000,49600,47580,47825,47535,55045,53958.75,31524034,25317010,39752190,25848626,18855189,
2020/04/06,47500,48800,47250,48700,47210,47560,47785,55210,53962.92,23395726,25143055,39781316,25589895,18642973,
2020/04/03,47400,47600,46550,47000,47040,46940,48060,55375,53973.75,22784682,25823389,40124604,25601676,18540764,
2020/04/02,46200,46850,45350,46800,47300,46780,48535,55538.33,53991.67,21621076,29245688,39921203,25613618,18415752,
2020/04/01,47450,47900,45800,45800,47500,46395,49085,55688.33,54006.25,27259532,33358499,39925098,25420096,18390909,
2020/03/31,48000,48500,47150,47750,48070,46375,49665,55850,54032.08,30654261,38453777,39800408,25137086,18282407,
2020/03/30,47050,48350,46550,47850,47910,46330,50047.5,55979.17,54032.08,26797395,42283306,39784210,24883220,18085682,
2020/03/27,49600,49700,46850,48300,46840,46435,50405,56101.67,54033.33,39896178,45264153,39964511,24653150,17940135,
2020/03/26,49000,49300,47700,47800,46260,46600,50700,56226.67,54027.5,42185129,47230919,39472413,24127493,17677521,
2020/03/25,48950,49600,47150,48650,45290,46900,51105,56371.67,54036.25,52735922,50178995,38523634,23629625,17377695,
2020/03/24,43850,46950,43050,46950,44680,47245,51497.5,56484.17,54039.58,49801908,47662336,37160993,22911444,17017371,
2020/03/23,42600,43550,42400,42500,44750,48010,52045,56618.33,54051.67,41701626,47945584,35865168,22279220,16669423,
2020/03/20,44150,45500,43550,45400,46030,49180,52760,56835,54107.5,49730008,46273223,35061463,21748180,16392699,
2020/03/19,46400,46650,42300,42950,46940,50290,53450,57011.67,54136.67,56925513,48219808,33263832,21120939,16054841,
2020/03/18,47750,48350,45600,45600,48510,51775,54302.5,57229.17,54191.25,40152623,46464705,31147153,20408522,15646062,
2020/03/17,46900,49650,46700,47300,49810,52955,55032.5,57407.5,54222.08,51218151,47575637,29787097,19998615,15374528,
2020/03/16,50100,50900,48800,48900,51270,53765,55657.5,57564.17,54237.92,33339821,43753318,28059902,19467620,15076545,
2020/03/13,47450,51600,46850,49950,52330,54375,56287.5,57660.83,54240,59462933,43137650,26829941,19103830,14935892,
2020/03/12,51000,51900,49300,50800,53640,54800,56880,57740,54221.25,48149999,34988395,24520598,18414785,14527142,
2020/03/11,54300,54400,52000,52100,55040,55310,57375,57781.67,54188.75,45707281,29698193,23035587,18098597,14184278,
2020/03/10,53800,54900,53700,54600,56100,55750,57795,57778.33,54147.08,32106554,25509883,21395433,17526468,13932975,
2020/03/09,54700,55000,53600,54200,56260,56080,58060,57726.67,54085,30261485,25154631,20343667,17106071,13799934,
2020/03/06,56500,57200,56200,56500,56420,56340,58335,57676.67,54025,18716656,25183016,19485949,16742890,13624687,
2020/03/05,57600,58000,56700,57800,55960,56610,58530,57575,53945,21698990,27450530,19370240,16621189,13547332,
2020/03/04,54800,57600,54600,57400,55580,56830,58695,57436.67,53849.17,24765728,27752641,19021649,16433701,13448979,
2020/03/03,56700,56900,55100,55400,55400,57110,58800,57304.17,53751.67,30330295,27896115,18747271,16241714,13395076,
2020/03/02,54300,55500,53600,55000,55900,57550,58975,57212.5,53657.5,30403412,26607138,18320766,15937206,13246006,
2020/02/28,55000,55500,54200,54200,56260,58200,59085,57135.83,53559.58,30054227,25651963,18000358,15745104,13074102,
2020/02/27,56300,56900,55500,55900,57260,58960,59195,57070.83,53472.92,23209541,22396596,17485120,15430522,12883529,
2020/02/26,56000,57000,56000,56500,58080,59440,59260,56994.17,53373.75,25483102,20673073,17365739,15157595,12772609,
2020/02/25,56200,58000,56200,57900,58820,59840,59390,56922.5,53264.58,23885408,18166752,16913889,14858647,12649990,
2020/02/24,57400,58100,56800,56800,59200,60040,59435,56820.83,53150,25627537,16724523,16902846,14916761,12498931,
2020/02/21,58800,59800,58500,59200,60140,60330,59635,56737.5,53043.75,13777393,13347135,16367297,14640479,12426068,
2020/02/20,60700,61300,59600,60000,60660,60450,59790,56610.83,52913.75,14591924,13246870,16445406,14552161,12377548,
2020/02/19,59800,60400,59400,60200,60800,60560,59860,56460.83,52780,12951496,14018440,16272944,14547273,12297760,
2020/02/18,60800,60900,59700,59800,60860,60490,59970,56324.17,52645.42,16674266,14008982,16251812,14540749,12257007,
2020/02/17,61600,62000,61200,61500,60880,60400,60045,56219.17,52517.92,8740596,12888375,16219382,14411298,12172819,
2020/02/14,60900,61900,60200,61800,60520,59970,60005,56085.83,52375.83,13276067,13761680,16501441,14394730,12170266,
2020/02/13,61200,61600,60500,60700,60240,59430,59865,55950.83,52224.17,18449775,14386965,16552684,14335185,12109750,
2020/02/12,60300,60700,59700,60500,60320,59080,59830,55819.17,52084.17,12904207,13642442,16475510,14227856,12035403,
2020/02/11,59800,60700,59700,59900,60120,58940,59805,55685.83,51944.17,11071231,14917234,16398256,14116539,12000786,
2020/02/10,59200,59800,59100,59700,59920,58830,59785,55564.17,51803.33,13107121,17063026,16644703,14041621,11969167,
2020/02/07,61100,61200,59700,60400,59420,58940,59730,55429.17,51670,16402493,19240654,17194476,13959602,11930493,
2020/02/06,60100,61100,59700,61100,58620,59130,59550,55290.83,51526.25,14727159,19910047,17549410,13879615,11874515,
2020/02/05,60000,60200,58900,59500,57840,59160,59285,55154.17,51372.5,19278165,21129003,17313541,13788447,11892846,
2020/02/04,57100,59000,56800,58900,57760,59450,59085,55050.83,51236.67,21800192,20562590,16863580,13706497,11815549,
2020/02/03,55500,57400,55200,57200,57740,59690,58915,54947.5,51108.33,23995260,20935460,16544683,13519511,11759579,
2020/01/31,57800,58400,56400,56400,58460,60040,58815,54865.83,50997.92,19749457,19119719,15994582,13336463,11678069,
2020/01/30,58800,58800,56800,57200,59640,60300,58785,54779.17,50902.5,20821939,18237740,15424947,13148437,11614752,
2020/01/29,59100,59700,58800,59100,60480,60580,58750,54665.83,50802.5,16446102,16301891,14999503,12973151,11506329,
2020/01/28,59400,59400,58300,58800,61140,60670,58565,54520.83,50687.92,23664541,15518442,14659450,12848373,11476552,
2020/01/23,61800,61800,60700,60800,61640,60740,58375,54392.5,50585.83,14916555,13990666,14069646,12580324,11325606,
2020/01/22,60500,62600,60400,62300,61620,60520,58110,54234.17,50463.33,15339565,13883710,13815781,12438907,11258442,
2020/01/21,62000,62400,61200,61400,60960,59970,57795,54044.17,50337.08,11142693,13675982,13653578,12314579,11196228,
2020/01/20,62000,62800,61700,62400,60680,59410,57525,53865.83,50218.75,12528855,14828703,13805470,12481964,11173446,
2020/01/17,61900,62000,61000,61300,60200,58720,57220,53679.17,50085.42,16025661,14594759,13956937,12417548,11142010,
2020/01/16,59100,60700,59000,60700,59840,58140,56990,53510.83,49968.75,14381774,14589661,14123576,12332099,11083974,
2020/01/15,59500,59600,58900,59000,59420,57590,56690,53337.5,49856.25,14300928,16533822,13980108,12165845,11039202,
2020/01/14,60400,61000,59900,60000,58980,57270,56475,53185.83,49754.58,16906295,18373871,14171074,12068881,10993523,
2020/01/13,59600,60000,59100,60000,58140,56920,56140,53027.5,49638.75,11359139,16994567,14784694,11898799,10895500,
2020/01/10,58800,59700,58300,59500,57240,56460,55735,52872.5,49522.5,16000170,16778530,14785713,11861752,10844312,
2020/01/09,58400,58600,57400,58600,56440,56010,55335,52715.83,49417.08,24102579,16662947,14329843,11696051,10772709,
2020/01/08,56200,57400,55900,56800,55760,55700,54965,52572.5,49315.83,23501171,14441077,13548246,11479852,10611164,
2020/01/07,55700,56400,55600,55800,55560,55620,54645,52445,49228.33,10009778,11412196,12943915,11217887,10459036,
2020/01/06,54900,55600,54600,55500,55700,55640,54330,52324.17,49148.33,10278951,11872851,12965912,11361721,10467203,
2020/01/03,56000,56600,54900,55500,55680,55720,54027.5,52214.17,49065.42,15422255,11746068,13114292,11427728,10458661,
2020/01/02,55500,56000,55000,55200,55580,55840,53747.5,52085,48978.75,12993228,11035310,12946170,11288145,10393862,
2019/12/30,56200,56600,55700,55800,55640,55790,53507.5,51965,48888.75,8356767,10404514,13240371,11227120,10350784,
2019/12/27,55700,56900,55500,56500,55680,55680,53232.5,51828.33,48804.17,12313056,11152265,13381500,11227548,10341439,
